ticker,name,listed_date,sic_code,market_cap,weighted_shares
K,Kellogg Company,1959-05-12,2040,22907761127.399998,337872583.0
KACL,Kairous Acquisition Corp. Limited Ordinary Shares,2022-01-20,6770,,10146143.0
KAHC,KKR Acquisition Holdings I Corp.,2021-05-07,6770,1687912500.0,172500000.0
KAI,Kadant Inc.,1992-11-03,3550,2046219961.5,11659373.0
KAII,Kismet Acquisition Two Corp. Class A Ordinary Shares,2021-04-12,6770,286065000.0,29250000.0
KAIR,Kairos Acquisition Corp. Class A Ordinary Shares,2021-02-26,6770,339825000.0,34500000.0
KALA,"Kala Pharmaceuticals, Inc. Common Stock",2017-07-20,2834,26271697.815495003,72594005.0
KALU,Kaiser Aluminum Corporation,2006-06-15,3350,1350117809.69,15904321.0
KALV,"KalVista Pharmaceuticals, Inc. Common Stock",2015-04-09,2834,201990996.88000003,24543256.0
KAMN,Kaman Corp,1990-03-26,3760,974456568.81,27977507.0
KAR,"KAR AUCTION SERVICES, INC.",2009-12-11,5500,1799899183.3300002,121532693.0
KARO,Karooooo Ltd. Ordinary Shares,2021-04-01,,701816328.5500001,30951106.0
KAVL,"Kaival Brands Innovations Group, Inc",2005-06-21,5960,68877058.9,31166090.0
KBAL,Kimball International,1990-03-26,2510,286427764.24,36815908.0
KBH,KB Home,1986-08-01,1531,2531048004.24,88622129.0
KBNT,"Kubient, Inc. Common Stock",2020-08-12,7373,12015144.12,14303743.0
KBR,"KBR, Inc.",2006-11-16,1600,6577463931.12,139560024.0
KCGI,Kensington Capital Acquisition Corp. V,2021-10-04,6770,341553450.0,34500000.0
KD,"Kyndryl Holdings, Inc.",2021-10-22,7373,2179256565.9900002,224549878.0
KDNY,"Chinook Therapeutics, Inc. Common Stock",2020-10-06,2834,983845009.2800001,61605824.0
KDP,Keurig Dr Pepper Inc.,2008-05-07,2080,48620692666.799995,1418546832.0
KE,"Kimball Electronics, Inc.",2014-10-20,3672,498742610.85,24850155.0
KELYA,Kelly Services Inc,1990-03-26,7363,683465605.1999999,37917648.0
KELYB,Kelly Services Inc,1972-01-03,7363,,37917648.0
KEN,KENON HOLDINGS LTD.,2015-01-06,,2683714334.98,53884436.0
KEQU,Kewaunee Scientific Corp,1992-02-25,3821,39058222.0,2789873.0
KERN,Akerna Corp. Common Stock,2018-02-21,7374,13115250.717799999,34964678.0
KEX,Kirby Corporation,1996-10-15,4400,3849552000.0,60300000.0
KEY,KeyCorp,1992-09-01,6021,16206343703.22,932470869.0
KEYS,"Keysight Technologies, Inc.",2014-10-20,3823,24242313534.079998,179945914.0
KFFB,Kentucky First Federal Bancorp,2005-03-03,6035,61877978.31,8217527.0
KFRC,kforce Inc,1995-08-15,7363,1332892768.5,21384450.0
KFS,"Kingsway Financial Services, Inc.",1998-05-06,6331,126305207.8176,24135368.0
KFY,Korn Ferry,1999-02-11,7361,2915606238.3,53902870.0
KGC,Kinross Gold Corporation,1994-10-17,,5222783999.999999,1299200000.0
KHC,The Kraft Heinz Company Common Stock,2015-07-06,2030,43955442699.21,1224044631.0
KIDS,OrthoPediatrics Corp. Common Stock,2017-10-12,3841,808184544.95,20229901.0
KIII,Kismet Acquisition Three Corp. Class A Ordinary Shares,2021-04-12,6770,356723124.99999994,36437500.0
KIM,Kimco Realty Corp.,1991-11-22,6798,11788479977.05,618006814.0
KIND,"Nextdoor Holdings, Inc.",2021-11-08,7370,1180525228.3500001,386423970.0
KINS,"Kingstone Companies, Inc.",1994-04-26,6331,43964254.74,10645098.0
KINZ,KINS Technology Group Inc. Class A Common Stock,2021-02-04,6770,347466750.0,34500000.0
KIQ,Kelso Technologies Inc.,2009-09-09,,17664891.9672,54320086.0
KIRK,Kirkland's Inc,2002-07-11,5990,50783183.85,12727615.0
KKR,KKR & Co. Inc.,2010-07-15,6282,27811058289.43,592607251.0
KLAC,KLA Corporation Common Stock,1980-10-08,3827,46946361714.42,149235049.0
KLAQ,KL Acquisition Corp Class A Common Stock,2021-03-01,6770,353625000.0,35937500.0
KLIC,Kulicke & Soffa Industries Inc,1990-03-26,3674,2745411425.17,59130119.0
KLR,"Kaleyra, Inc.",2018-01-17,7374,101732922.72,43475608.0
KLTR,"Kaltura, Inc. Common Stock",2021-07-21,7372,224099749.575,127692165.0
KLXE,"KLX Energy Services Holdings, Inc. Common Stock",2018-08-29,1389,61778394.440000005,11689384.0
KMB,Kimberly-Clark Corp.,1946-08-22,2670,41499112972.81,336925493.0
KMDA,Kamada Ltd,2013-05-31,,197122217.60000002,44800504.0
KMI,"Kinder Morgan, Inc.",2011-02-11,4922,40428808373.4975,2267472525.0
KMPH,"KemPharm, Inc. Common Stock",2015-04-16,2834,143139785.2254,34423497.0
KMPR,Kemper Corporation,1991-09-18,6331,2969285089.94,63800711.0
KMT,Kennametal Inc.,1967-01-23,3541,2071745164.33,82638419.0
KMX,CarMax Inc.,1997-02-04,5500,14397845079.58,160171822.0
KN,KNOWLES CORPORATION,2014-02-14,3651,1643782404.9499998,91754530.0
KNBE,"KnowBe4, Inc. Class A Common Stock",2021-04-22,7370,2837078383.2999997,175074260.0
KNDI,"Kandi Technologies Group, Inc.",2006-12-27,3711,183962773.35000002,75704845.0
KNOP,KNOT OFFSHORE PARTNERS LP,2013-04-10,,541167029.7763001,33708541.0
KNSA,"Kiniksa Pharmaceuticals, Ltd. Class A Common Stock",2018-05-24,2834,568060936.8,69275724.0
KNSL,"Kinsale Capital Group, Inc.",2016-07-28,6331,4997385217.45,22908023.0
KNSW,KnightSwan Acquisition Corporation,2022-03-14,6770,285775000.0,28750000.0
KNTE,Kinnate Biopharma Inc. Common Stock,2020-12-03,2834,379966662.72,43977623.0
KNTK,Kinetik Holdings Inc. Class A Common Stock,2022-02-23,4922,1429652933.6,38042920.0
KNX,Knight-Swift Transportation Holdings Inc. Class A Common Stock,1994-10-25,4213,7360579575.0,163568435.0
KO,Coca-Cola Company,1924-09-26,2080,256091822047.52502,4335028727.0
KOD,Kodiak Sciences Inc Common Stock,2018-10-04,2836,369390316.41,51953631.0
KODK,EASTMAN KODAK COMPANY,2013-09-19,3861,386707985.3,78919997.0
KOP,"Koppers Holdings, Inc.",2006-02-01,2400,526674297.17,21143087.0
KOPN,Kopin Corp,1992-04-15,3674,105241898.69,91914322.0
KORE,"KORE Group Holdings, Inc.",2021-10-01,4813,229482366.89,76239989.0
KOS,Kosmos Energy Ltd.,2011-05-11,1311,3377069611.21,455437574.0
KOSS,Koss Corp,1986-03-26,3651,62936829.6,9147795.0
KPLT,"Katapult Holdings, Inc. Common Stock",2021-06-10,7359,127563815.60000001,98126012.0
KPRX,"Kiora Pharmaceuticals, Inc. Common Stock",2015-02-13,2834,4812306.7,12663965.0
KPTI,Karyopharm Therapeutics Inc.,2013-11-06,2834,362147671.44,79418349.0
KR,The Kroger Co.,1951-01-12,5411,36277605644.88,720938109.0
KRBP,"Kiromic BioPharma, Inc. Common Stock",2020-10-16,2836,6894509.6,15669340.0
KRC,Kilroy Realty Corp.,1997-01-29,6798,5766941512.799999,116716080.0
KREF,KKR Real Estate Finance Trust Inc.,2017-05-05,6798,1190221436.04,70699224.0
KRG,Kite Realty Group Trust,2004-08-11,6798,3763115463.58,219040481.0
KRMD,"Repro Med Systems, Inc. Common Stock",1996-03-01,3841,82109547.15,44868605.0
KRNL,"Kernel Group Holdings, Inc. Class A Ordinary Shares",2021-03-26,6770,373699687.5,38093750.0
KRNT,Kornit Digital Ltd.,2015-04-02,,1682815843.9799998,49684554.0
KRNY,Kearny Financial Corporation,2005-02-24,6035,769668481.35,67812201.0
KRO,"Kronos Worldwide, Inc.",2003-12-05,2810,2148740878.47,115461627.0
KRON,"Kronos Bio, Inc. Common Stock",2020-10-09,2834,182961348.225,56732201.0
KROS,"Keros Therapeutics, Inc. Common Stock",2020-04-08,2834,652187662.74,24034924.0
KRP,"Kimbell Royalty Partners, LP Common Units representing Limited Partner Interests",2017-02-03,1311,1031113016.505,57331833.0
KRT,Karat Packaging Inc. Common Stock,2021-04-15,3089,376478103.12,19809424.0
KRTX,"Karuna Therapeutics, Inc. Common Stock",2019-06-28,2834,2943747436.77,29882727.0
KRUS,"Kura Sushi USA, Inc. Class A Common Stock",2019-08-01,5812,384064896.565,9719471.0
KRYS,"Krystal Biotech, Inc. Common Stock",2017-09-20,2836,1285602170.7,25635138.0
KSCP,"Knightscope, Inc. Class A Common Stock",2022-01-27,3669,124266145.71000001,36229197.0
KSI,Kadem Sustainable Impact Corporation Class A common stock,2021-05-07,6770,213500000.0,21875000.0
KSPN,Kaspien Holdings Inc. Common Stock,1986-07-01,5735,7091945.28,2501568.0
KSS,Kohl's Corporation,1992-01-01,5311,5223886084.2,128461480.0
KTB,"Kontoor Brands, Inc. Common Stock",2019-05-09,2320,1870644799.17,56024103.0
KTCC,KEY Tronic Corp,1983-06-22,3672,52840786.61,10761871.0
KTOS,"Kratos Defense & Security Solutions, Inc.",1999-11-05,3760,1696846764.0,124997920.0
KTRA,"Kintara Therapeutics, Inc. Common Stock",2011-02-18,2834,12542982.896399999,65532826.0
KTTA,Pasithea Therapeutics Corp. Common Stock,2021-09-15,2834,23986452.54,23287818.0
KULR,"KULR Technology Group, Inc.",2018-05-21,3670,166313020.944,107022536.0
KURA,"Kura Oncology, Inc.",2015-08-25,2834,886593377.025,66636105.0
KVHI,KVH Industries Inc,1996-04-02,3663,150965033.53,18894247.0
KVSA,Khosla Ventures Acquisition Co. Class A Common Stock,2021-03-04,2834,395182400.0,40490000.0
KVSC,Khosla Ventures Acquisition Co. III Class A Common Stock,2021-03-24,6770,611565259.625,62756825.0
KW,"KENNEDY-WILSON HOLDINGS, INC.",2007-12-03,6500,2608379238.24,137790768.0
KWAC,Kingswood Acquisition Corp.,2021-02-17,6770,149424727.9,14479000.0
KWR,Quaker Houghton,1996-08-23,2990,2453060177.7,17912086.0
KXIN,Kaixin Auto Holdings Ordinary Share,2017-11-06,5500,175733942.21999997,174859644.0
KYCH,Keyarch Acquisition Corporation Ordinary Shares,2022-03-03,6770,147722400.0,15120000.0
KYMR,"Kymera Therapeutics, Inc. Common Stock",2020-08-21,2836,739138517.91,51724179.0
KZR,"Kezar Life Sciences, Inc. Common Stock",2018-06-21,2834,287276111.43,60415586.0
L,Loews Corporation,1995-03-27,6331,14421931437.0,246108045.0
LAAA,Lakeshore Acquisition I Corp. Ordinary Shares,2021-07-22,6770,70527814.9575,7095425.0
LAB,Standard BioTools Inc. Common Stock,2011-02-10,3826,137508800.3,77252135.0
LABP,"Landos Biopharma, Inc. Common Stock",2021-02-04,2834,30956010.41,40254890.0
LAC,Lithium Americas Corp. Common Shares,2018-01-25,,2713074927.6,134477072.0
LAD,"Lithia Motors, Inc.",1996-12-18,5500,8103445114.94,28933642.0
LADR,LADDER CAPITAL CORP,2014-02-06,6798,1248043307.4,127221540.0
LAKE,Lakeland Industries Inc,1986-09-09,3842,124330661.27499999,7615967.0
LAMR,Lamar Advertising Co,1996-08-02,6798,8758920223.62,101482102.0
LANC,Lancaster Colony Corp,1990-03-26,2030,3288879000.0,27522000.0
LAND,Gladstone Land Corporation,2013-01-29,6798,752278185.87,34210013.0
LARK,Landmark Bancorp Inc,1994-03-28,6021,125076185.46000001,4989078.0
LASR,"nLIGHT, Inc. Common Stock",2018-04-26,3674,499864351.8,44551190.0
LATG,LatAmGrowth SPAC Class A Ordinary Shares,2022-03-17,6770,161687500.0,16250000.0
LAUR,"Laureate Education, Inc. Common Stock",2017-02-01,8200,1942406086.06,172504981.0
LAW,"CS Disco, Inc.",2021-07-21,7372,1026990396.105,58634907.0
LAX,8i Acquisition 2 Corp. Ordinary Shares,2021-12-14,6770,109184710.0,11073500.0
LAZ,Lazard Ltd. Class A,2005-05-05,6282,3139490822.01,97894943.0
LAZR,"Luminar Technologies, Inc. Class A Common Stock",2020-12-03,3714,2610655663.7469,356515447.0
LAZY,"Lazydays Holdings, Inc. Common Stock",2015-11-24,5500,159131022.46,11848922.0
LBAI,Lakeland Bancorp Inc,1999-01-04,6022,956148785.28,64779728.0
LBBB,Lakeshore Acquisition II Corp. Ordinary Shares,2022-04-14,6770,90592265.0,9141500.0
LBC,Luther Burbank Corporation Common Stock,2017-12-08,6022,662074059.5,51125410.0
LBPH,"Longboard Pharmaceuticals, Inc. Common Stock",2021-03-12,2834,75919693.5,17215350.0
LBRDA,Liberty Broadband Corporation Class A,2014-11-04,4841,17656137540.95,162774385.0
LBRDK,Liberty Broadband Corporation Class C,2014-11-04,4841,18421991022.375,162774385.0
LBRT,Liberty Energy Inc.,2018-01-12,1389,2798040309.1749997,186847433.0
LBTYA,"Liberty Global, plc. Class A",2004-06-08,4841,10792994408.5,504817325.0
LBTYB,Liberty Global plc Class B,2004-06-08,4841,10803090755.0,504817325.0
LBTYK,"Liberty Global, plc. Class C",2005-08-30,4841,11330624859.625,504817325.0
LC,LendingClub Corporation,2014-12-11,6141,1325456659.89,102194037.0
LCA,"Landcadia Holdings IV, Inc. Class A Common Stock",2021-05-17,6770,611250000.0,62500000.0
LCAA,L Catterton Asia Acquisition Corp Class A Ordinary Shares,2021-05-03,6770,350973201.6,35813592.0
LCFY,Locafy Limited Ordinary Share,2022-03-25,,15225166.216147,20528803.0
LCI,"Lannett Company, Inc.",1994-12-29,2834,25814824.2121,43031879.0
LCID,"Lucid Group, Inc. Common Stock",2021-07-26,3711,27852937569.1,1667840573.0
LCII,LCI Industries,1985-05-31,3714,2826165458.4,25415157.0
LCNB,LCNB Corporation,1998-06-29,6021,176041892.88,11401677.0
LCTX,"Lineage Cell Therapeutics, Inc.",1992-03-05,2836,220645613.5,169727395.0
LCUT,"Lifetime Brands, Inc.",1991-06-12,3420,243131269.36,22163288.0
LCW,Learn CW Investment Corporation,2021-11-29,6770,282612500.0,28750000.0
LDHA,LDH Growth Corp I Class A Ordinary Shares,2021-05-10,6770,281462500.0,28750000.0
LDI,"loanDepot, Inc.",2021-02-11,6199,317681112.5,159638750.0
LDOS,"Leidos Holdings, Inc.",2006-10-13,7373,13350519962.86,136662094.0
LE,"Lands' End, Inc. Common Stock",2014-03-20,5651,349677206.515,33413971.0
LEA,Lear Corporation,1994-04-06,3714,7533275102.179999,59778409.0
LEAP,"Ribbit LEAP, Ltd.",2020-11-02,6770,452699497.8,45727222.0
LECO,Lincoln Electric Holdings Inc,1983-10-13,3540,7429511525.9800005,58624726.0
LEDS,SemiLEDS Corporation,2010-12-09,3674,12891678.408,4513893.0
LEE,"Lee Enterprises, Inc.",1978-04-11,2711,109976114.56,5957536.0
LEG,"Leggett & Platt, Inc.",1979-06-25,2510,4609164365.54,133560254.0
LEGA,"Lead Edge Growth Opportunities, Ltd Class A Ordinary Shares",2021-05-13,6770,422193749.99999994,43125000.0
LEGH,Legacy Housing Corporation Common Stock,2018-12-14,2451,335302350.59999996,24209556.0
LEN,Lennar Corporation Class A,1972-07-27,1520,20450876949.629997,295490203.0
LEN.B,Lennar Corporation Class B,2003-04-23,1520,17133999420.955,295490203.0
LESL,"Leslie's, Inc. Common Stock",2020-10-29,5990,2928160547.3450003,182838623.0
LEU,Centrus Energy Corp.,1998-07-23,1400,390612224.64,14488584.0
LEV,The Lion Electric Company,2020-10-08,,894912773.52,190002712.0
LEVI,Levi Strauss & Co. Class A Common Stock,2019-03-21,2300,6821766447.735,396499067.0
LEXX,Lexaria Bioscience Corp. Common Stock,2006-09-08,2834,13121950.59,5950998.0
LFAC,LF Capital Acquisition Corp. II Class A Common Stock,2022-01-07,6770,323437500.0,32343750.0
LFG,Archaea Energy Inc.,2021-09-16,4932,1556072922.005,80396431.0
LFLY,"Leafly Holdings, Inc. Common Stock",2022-02-07,7372,239383817.22,42977346.0
LFMD,"LifeMD, Inc. Common Stock",2020-12-10,8011,57589322.230000004,30796429.0
LFST,"LifeStance Health Group, Inc. Common Stock",2021-06-10,8000,2244068914.89,374323422.0
LFT,"Lument Finance Trust, Inc.",2013-03-22,6798,120901226.88,52225152.0
LFTR,Lefteris Acquisition Corp. Class A Common Stock,2020-12-15,6770,256026059.63000003,25887367.0
LFUS,Littelfuse Inc,1991-12-01,3613,6206326630.875,24738721.0
LFVN,Lifevantage Corporation Common Stock (Delaware),1997-03-10,2834,54641025.32,12590098.0
LGAC,Lazard Growth Acquisition Corp. I Ordinary Shares,2021-04-05,6770,704375000.0,71875000.0
LGF.A,Lions Gate Entertainment Corp. Class A Voting Shares,2016-12-09,7812,2090298191.96,225734146.0
LGF.B,Lions Gate Entertainment Corp. Class B Non-Voting Shares,1998-11-17,7812,1990975167.72,225734146.0
LGHL,Lion Group Holding Ltd. American Depositary Share,2020-06-16,,46177638.22,47120039.0
LGIH,"LGI Homes, Inc.",2013-11-07,1531,1982406279.26,23666284.0
LGL,"The LGL Group, Inc.",1992-03-17,3679,62395870.800000004,5360470.0
LGMK,"LogicMark, Inc. Common Stock",2013-08-01,7381,10840517.139999999,9593378.0
LGND,Ligand Pharmaceuticals Inc.,1995-02-02,2834,1239982870.0600002,16861339.0
LGO,Largo Inc. Common Shares,,,482947881.55,64825219.0
LGST,Semper Paratus Acquisition Corporation Class A Ordinary Shares,2022-01-03,6770,479333330.0,47933333.0
LGTO,Legato Merger Corp. II Common Stock,2021-12-22,6770,356596230.0,35911000.0
LGV,Longview Acquisition Corp. II,2021-05-10,3841,841800000.0,86250000.0
LGVC,LAMF Global Ventures Corp. I Class A Ordinary Shares,2021-12-30,6770,345606183.36,34839333.0
LGVN,Longeveron Inc. Common Stock,2021-02-12,2834,139443776.64000002,20937504.0
LH,Laboratory Corporation of America Holdings,1991-04-24,8071,19746954000.0,92700000.0
LHAA,Lerer Hippeau Acquisition Corp. Class A Common Stock,2021-03-05,6770,279191758.45,28518055.0
LHC,Leo Holdings Corp. II,2021-03-01,6770,460781250.0,46875000.0
LHCG,LHC Group LLC,2005-06-09,8082,5043397171.41,31027698.0
LHDX,"Lucira Health, Inc. Common Stock",2021-02-05,2835,60997997.160000004,39867972.0
LHX,"L3Harris Technologies, Inc.",1955-07-13,3812,43661028408.51,192874623.0
LIBY,Liberty Resources Acquisition Corp. Class A Common Stock,2021-12-27,6770,149127276.375,14905275.0
LICY,Li-Cycle Holdings Corp.,2021-08-11,,1224154437.48,174380974.0
LIDR,"AEye, Inc. Class A Common Stock",2021-08-18,3714,414629913.80999994,157354806.0
LIFE,"aTyr Pharma, Inc. Common Stock",2015-05-07,2836,74349059.85,28056249.0
LII,Lennox International Inc.,1999-07-29,3585,6984913348.392,35909160.0
LILA,Liberty Latin America Ltd. Class A Common Stock,2015-06-22,4841,1693444294.0800002,226396296.0
LILAK,Liberty Latin America Ltd. Class C Common Stock,2015-06-22,4841,1693444294.0800002,226396296.0
LILM,Lilium N.V. Class A Ordinary Shares,2021-09-15,,696129676.08,288850488.0
LIN,Linde plc Ordinary Share,1992-06-01,2810,148092643893.47998,502724706.0
LINC,Lincoln Educational Services,2005-06-23,8200,164106127.07999998,27260154.0
LIND,Lindblad Expeditions Holdings Inc. Common Stock,2013-05-10,4700,494646790.87000006,50941997.0
LINK,"Interlink Electronics, Inc. Common Stock",1993-06-07,3577,56253282.96,6602498.0
LION,Lionheart III Corp Class A Common Stock,2021-12-07,6770,159769250.0,16025000.0
LIQT,"LiqTech International, Inc.",2010-04-08,3590,19464566.603,43888538.0
LITE,Lumentum Holdings Inc. Common Stock,2015-07-23,3669,5482050000.0,69000000.0
LITM,Snow Lake Resources Ltd. Common Shares,2021-11-19,,62622173.24999999,17841075.0
LITT,Logistics Innovation Technologies Corp. Class A Common Stock,2021-08-02,6770,413549595.87,42612014.0
LIVB,LIV Capital Acquisition Corp. II Class A Ordinary Shares,2022-03-09,6770,143567200.0,14472500.0
LIVE,Live Ventures Inc,1995-08-18,5900,101598117.12,3095616.0
LIVN,LivaNova PLC Ordinary Shares,1993-02-10,3845,3321601425.3250003,53440615.0
LIXT,"Lixte Biotechnology Holdings, Inc. Common Stock",2007-09-05,2834,11724195.449900001,16646593.0
LJAQ,LightJump Acquisition Corporation Common Stock,2021-03-02,6770,173178900.0,17370000.0
LJPC,La Jolla Pharmaceutical Company,1994-06-03,2836,85868963.03999999,25556239.0
LKCO,Luokung Technology Corp Ordinary Shares,2019-01-03,,146506045.12,385542224.0
LKFN,Lakeland Financial Corp,1997-08-15,6022,1696417752.5700002,25346149.0
LKQ,LKQ Corporation,2003-10-03,5010,13618688797.638,282832938.0
LL,"LL Flooring Holdings, Inc.",2007-11-09,5211,313272039.71999997,29778711.0
LLAP,Terran Orbital Corporation,2022-03-28,3760,577327388.275,137295455.0
LLL,JX Luxventure Limited Common Stock,2013-01-23,,10378650.735,7439893.0
LLNW,Limelight Networks Inc.,2007-06-08,7389,330973810.91,138193658.0
LLY,Eli Lilly & Co.,1970-07-09,2834,274520004770.3241,950159559.0
LMACA,Liberty Media Acquisition Corporation Series A Common Stock,2021-03-15,,705812500.0,71875000.0
LMAO,LMF Acquisition Opportunities Inc. Class A common stock,2021-03-18,3841,132366150.0,13041000.0
LMAT,"LeMaitre Vascular, Inc.",2006-10-19,3841,925057195.72,21951998.0
LMB,"Limbach Holdings, Inc Common Stock",2014-08-11,1700,61600331.88,10423068.0
LMDX,LumiraDx Limited Common Shares,2021-09-29,,962254943.0,277306900.0
LMFA,"LM Funding America, Inc. Common Stock",2015-10-23,6199,11520857.040000001,13091883.0
LMND,"Lemonade, Inc.",2020-07-02,6331,1026782852.1,61779955.0
LMNL,Liminal BioSciences Inc. Common Shares,2019-11-18,,14558960.639999999,31042560.0
LMNR,Limoneira Co,2003-10-07,0100,246152343.39000002,17721551.0
LMPX,"LMP Automotive Holdings, Inc. Common Stock",2019-12-05,5500,43525980.330000006,10908767.0
LMST,"Limestone Bancorp, Inc. Common Stock",2006-09-22,6021,140476353.51,7622157.0
LMT,Lockheed Martin Corp.,1995-03-16,3760,109851619936.94,266106974.0
LNC,Lincoln National Corp.,1969-08-20,6311,8227657298.85,171946861.0
LNDC,Landec Corp,1996-02-15,2033,281850115.0262,29482538.0
LNFA,L&F Acquisition Corp.,2021-01-07,7389,77923563.23,7738189.0
LNG,"Cheniere Energy, Inc.",1994-04-04,4924,33038458228.580997,254139054.0
LNN,Lindsay Corporation,1990-03-26,3523,1305192690.34,10977692.0
LNSR,"LENSAR, Inc. Common Stock",2020-09-21,3841,70632347.59,10984813.0
LNT,Alliant Energy Corporation Common Stock,1972-06-30,4931,13844917785.6,250813728.0
LNTH,"Lantheus Holdings, Inc",2015-06-25,2835,4260116290.41,68634063.0
LNW,"Light & Wonder, Inc. Common Stock",1993-03-25,7373,4524025859.639,95665390.0
LOAN,"Manhattan Bridge Capital, Inc",1999-05-13,6798,61649689.024,11494945.0
